Order_ID,Date,Customer_ID,Customer_Age,Region,Country,Product_Category,Product_Name,Quantity,Unit_Price,Payment_Method
1892,2024-02-01,C1546,42,NorthAm,Mexico,Electronics,Laptop,1,1854.41,Cash
1893,2024-01-29,C5939,57,SouthAm,Brazil,Electronics,Smartphone,9,293.97,Cash
1894,2024-07-24,C2570,57,SouthAm,Brazil,Sports,Bicycle Helmet,1,379.13,Cash
1895,2024-08-07,C2659,39,Europe,Spain,Sports,Basketball,10,178.21,Credit Card
1896,2024-01-07,C2106,55,Asia,Thailand,Furniture,Desk,5,597.55,Cash
1897,2024-11-13,C8284,29,Asia,China,Electronics,Smartphone,3,761.0,Cash
1898,2024-09-19,C6861,37,Africa,Egypt,Furniture,Table,8,532.14,Bank Transfer
1899,2024-05-29,C7042,18,Africa,Egypt,Furniture,Chair,4,809.95,Credit Card
1900,2024-08-04,C6633,30,Asia,China,Electronics,Tablet,4,1402.15,Cash
1901,2024-11-03,C6425,55,Africa,Nigeria,Sports,Basketball,7,283.04,Credit Card
1902,2024-08-20,C1691,49,Asia,Japan,Furniture,Table,8,973.49,PayPal
1903,2024-09-03,C6431,65,SouthAm,Brazil,Food,Coffee,1,42.65,Credit Card
1904,2024-07-02,C1491,53,Europe,France,Clothing,Shoes,4,196.77,Bank Transfer
1905,2024-01-23,C1486,30,Asia,India,Furniture,Table,5,1106.37,Bank Transfer
1906,2024-10-10,C5029,29,Asia,Japan,Furniture,Sofa,2,129.39,PayPal
1907,2024-07-13,C2818,39,Asia,India,Food,Coffee,6,82.85,PayPal
1908,2024-09-26,C8106,63,Europe,Germany,Furniture,Table,4,368.35,Cash
1909,2024-12-21,C7131,38,Africa,Nigeria,Furniture,Chair,10,922.26,Bank Transfer
1910,2024-03-17,C6368,33,Europe,Italy,Furniture,Desk,10,1340.17,PayPal
1911,2024-02-11,C8711,60,Africa,South Africa,Furniture,Desk,7,1151.83,Bank Transfer
1912,2024-09-12,C9501,47,Asia,India,Clothing,Dress,8,220.38,Cash
1913,2024-08-30,C5396,55,SouthAm,Chile,Sports,Football,4,199.04,PayPal
1914,2024-08-19,C4840,43,Asia,India,Food,Pasta,10,24.15,Bank Transfer
1915,2024-05-10,C2388,26,Europe,Italy,Food,Cheese,6,30.72,Credit Card
1916,2024-08-26,C9392,57,NorthAm,Canada,Food,Pasta,7,46.81,Cash
1917,2024-06-11,C5473,42,Europe,France,Food,Coffee,5,68.08,Bank Transfer
1918,2024-02-12,C5825,50,Africa,Egypt,Electronics,Tablet,4,377.14,Credit Card
1919,2024-07-03,C1627,52,Asia,India,Furniture,Sofa,5,523.8,Bank Transfer
1920,2024-04-07,C3258,63,Africa,Nigeria,Electronics,Tablet,5,1680.16,Cash
1921,2024-07-26,C1194,48,Africa,South Africa,Food,Coffee,4,75.1,PayPal
1922,2024-08-30,C4829,51,Africa,Egypt,Food,Pasta,6,81.27,Bank Transfer
1923,2024-04-06,C8025,62,SouthAm,Brazil,Food,Pasta,9,12.71,PayPal
1924,2024-10-22,C3102,37,Europe,Spain,Clothing,Jeans,4,137.36,Cash
1925,2024-12-19,C9808,37,NorthAm,Mexico,Electronics,Smartwatch,1,1859.86,PayPal
1926,2024-06-18,C7404,42,Asia,South Korea,Electronics,Smartwatch,7,539.01,Credit Card
1927,2024-06-17,C8397,58,NorthAm,USA,Furniture,Chair,9,348.69,Cash
1928,2024-01-14,C4058,30,Europe,Spain,Clothing,T-Shirt,4,101.51,Credit Card
1929,2024-08-20,C1941,41,Africa,South Africa,Furniture,Sofa,7,647.55,Credit Card
1930,2024-03-07,C9789,44,SouthAm,Chile,Electronics,Headphones,4,433.88,PayPal
1931,2024-06-07,C8081,63,SouthAm,Brazil,Sports,Bicycle Helmet,5,482.37,Cash
1932,2024-05-21,C4304,18,Asia,South Korea,Electronics,Headphones,10,1653.62,Bank Transfer
1933,2024-10-18,C9043,47,SouthAm,Chile,Electronics,Smartphone,5,1363.34,Cash
1934,2024-06-26,C5873,43,Africa,South Africa,Food,Coffee,3,91.0,Cash
1935,2024-08-22,C7302,60,Asia,Thailand,Electronics,Headphones,1,631.45,PayPal
1936,2024-05-20,C9810,36,Europe,France,Food,Pasta,9,20.91,Bank Transfer
1937,2024-02-09,C2723,50,NorthAm,Canada,Food,Coffee,5,28.66,Credit Card
1938,2024-08-24,C1437,22,SouthAm,Argentina,Clothing,Shoes,4,131.07,Credit Card
1939,2024-05-08,C2878,63,Asia,India,Food,Pasta,8,16.14,PayPal
1940,2024-08-12,C3297,48,NorthAm,USA,Furniture,Chair,10,240.72,Bank Transfer
1941,2024-03-04,C9759,65,SouthAm,Brazil,Electronics,Smartphone,5,476.29,Bank Transfer
1942,2024-04-01,C4549,63,Europe,Netherlands,Furniture,Bookshelf,1,1271.1,Credit Card
1943,2024-07-18,C6051,46,Europe,Netherlands,Electronics,Smartphone,7,1580.81,PayPal
1944,2024-07-10,C4908,30,Europe,Germany,Food,Chocolate,1,40.34,PayPal
1945,2024-12-14,C2035,32,Europe,France,Furniture,Chair,7,817.5,Bank Transfer
1946,2024-06-14,C4105,57,Asia,Thailand,Food,Pasta,2,30.92,Credit Card
1947,2024-07-01,C6298,29,Europe,Spain,Clothing,Jacket,7,79.58,PayPal
1948,2024-02-03,C5562,59,Africa,Nigeria,Electronics,Smartphone,4,939.97,Cash
1949,2024-02-22,C9784,54,Asia,India,Electronics,Smartwatch,6,1966.55,Cash
1950,2024-12-13,C3177,39,Asia,India,Food,Chocolate,6,11.59,Cash
1951,2024-07-14,C9372,58,Asia,Thailand,Sports,Football,4,46.33,Credit Card
1952,2024-06-07,C4873,65,SouthAm,Brazil,Sports,Football,1,135.92,Cash
1953,2024-05-31,C4309,27,SouthAm,Brazil,Electronics,Laptop,10,1979.39,Cash
1954,2024-06-17,C3199,35,NorthAm,Mexico,Electronics,Smartwatch,7,1366.48,Bank Transfer
1955,2024-01-13,C4752,64,NorthAm,Canada,Furniture,Table,9,175.7,PayPal
1956,2024-12-17,C4644,56,SouthAm,Chile,Clothing,T-Shirt,8,196.34,Credit Card
1957,2024-09-08,C2146,30,Europe,France,Furniture,Table,2,343.15,PayPal
1958,2024-04-30,C9313,23,SouthAm,Chile,Food,Tea,3,74.95,PayPal
1959,2024-08-05,C3890,56,Asia,India,Clothing,Dress,8,290.96,PayPal
1960,2024-05-19,C8883,23,NorthAm,Canada,Food,Coffee,8,49.72,Cash
1961,2024-03-20,C8897,19,SouthAm,Argentina,Electronics,Tablet,10,1166.96,PayPal
1962,2024-05-11,C7233,47,NorthAm,Canada,Clothing,Shoes,9,189.69,Credit Card
1963,2024-06-19,C3238,63,SouthAm,Brazil,Furniture,Table,1,117.97,Bank Transfer
1964,2024-09-08,C7628,44,SouthAm,Chile,Clothing,Shoes,8,106.19,Credit Card
1965,2024-07-28,C1636,25,SouthAm,Chile,Furniture,Table,7,1439.94,Bank Transfer
1966,2024-09-17,C9005,58,NorthAm,Mexico,Electronics,Headphones,7,1524.2,PayPal
1967,2024-09-01,C1565,41,Europe,France,Clothing,Dress,8,284.39,PayPal
1968,2024-05-10,C5053,56,Africa,Egypt,Furniture,Chair,2,1179.36,Cash
1969,2024-07-22,C2316,51,Asia,South Korea,Furniture,Bookshelf,5,1068.57,Cash
1970,2024-10-27,C6045,64,SouthAm,Chile,Electronics,Smartphone,10,1598.04,Bank Transfer
1971,2024-03-14,C5407,65,Asia,South Korea,Clothing,Jacket,3,248.59,Credit Card
1972,2024-02-19,C2144,62,SouthAm,Chile,Food,Tea,7,25.36,Bank Transfer
1973,2024-04-05,C3200,30,SouthAm,Brazil,Sports,Football,8,466.66,PayPal
1974,2024-04-05,C4292,21,Asia,China,Clothing,Shoes,8,195.51,Credit Card
1975,2024-11-21,C3721,23,NorthAm,USA,Food,Chocolate,5,15.78,Credit Card
1976,2024-10-26,C4846,48,SouthAm,Chile,Electronics,Smartphone,1,678.95,Credit Card
1977,2024-12-06,C1685,24,Asia,Thailand,Electronics,Headphones,10,1136.13,Bank Transfer
1978,2024-09-05,C8753,39,Africa,Nigeria,Clothing,Jeans,6,299.84,PayPal
1979,2024-07-03,C7528,42,Africa,South Africa,Clothing,Jeans,2,20.86,Cash
1980,2024-03-12,C1420,56,Europe,Netherlands,Clothing,T-Shirt,6,146.54,Cash
1981,2024-09-20,C7768,60,Asia,Japan,Clothing,Jacket,6,264.56,Bank Transfer
1982,2024-12-13,C8279,32,Africa,Nigeria,Food,Cheese,2,41.35,Cash
1983,2024-12-03,C2645,64,SouthAm,Argentina,Sports,Tennis Racket,3,699.79,Credit Card
1984,2024-03-06,C9158,23,NorthAm,Mexico,Sports,Yoga Mat,3,720.23,Credit Card
1985,2024-09-03,C9858,33,Asia,China,Furniture,Chair,2,708.85,Credit Card
1986,2024-03-23,C6349,42,NorthAm,USA,Clothing,Shoes,2,206.33,Cash
1987,2024-02-16,C6452,32,Africa,Egypt,Electronics,Tablet,7,1838.3,Cash
1988,2024-11-30,C8159,32,Asia,India,Electronics,Tablet,2,400.49,Bank Transfer
1989,2024-10-30,C4082,65,Europe,Netherlands,Clothing,T-Shirt,6,287.14,Credit Card
1990,2024-06-08,C2013,55,Africa,South Africa,Food,Pasta,6,79.42,PayPal
1991,2024-09-23,C4639,24,SouthAm,Brazil,Sports,Yoga Mat,6,141.42,Bank Transfer
1992,2024-04-22,C9189,61,SouthAm,Brazil,Sports,Basketball,3,605.24,Credit Card
1993,2024-11-02,C6245,37,Africa,Egypt,Electronics,Tablet,10,1060.91,PayPal
1994,2024-09-10,C5775,63,SouthAm,Brazil,Clothing,T-Shirt,4,257.46,PayPal
1995,2024-12-24,C1861,29,SouthAm,Chile,Food,Tea,3,99.2,Cash
1996,2024-06-21,C7921,61,SouthAm,Argentina,Food,Pasta,2,57.51,Bank Transfer
1997,2024-05-24,C4196,62,Africa,Nigeria,Electronics,Laptop,6,1554.08,Credit Card
1998,2024-12-29,C5981,47,Asia,Thailand,Furniture,Bookshelf,8,507.51,PayPal
1999,2024-04-17,C4573,65,Asia,Japan,Clothing,Dress,2,209.93,PayPal
2000,2024-07-11,C7997,61,Asia,Japan,Electronics,Tablet,8,523.34,Credit Card
